,Year,Country,NumAthletes
2063,2012,Philippines,0
2064,2012,Poland,15
2065,2012,Portugal,0
2066,2012,Puerto Rico,0
2067,2012,Republic of Korea,23
2068,2012,Romania,2
2069,2012,Russia,47
2070,2012,Saudi Arabia,0
2071,2012,Serbia,1
2072,2012,Singapore,0
2073,2012,Slovakia,9
2074,2012,Slovenia,16
2075,2012,South Africa,0
2076,2012,Spain,9
2077,2012,Sweden,5
2078,2012,Switzerland,16
2079,2012,Taiwan,3
2080,2012,Thailand,1
2081,2012,The former Yugoslav Republic of Macedonia,0
2082,2012,Turkey,0
2083,2012,Ukraine,15
2084,2012,United Kingdom,18
2085,2012,United States of America,43
2086,2012,Uzbekistan,0
2087,2012,Venezuela (Bolivarian Republic of),3
2088,2013,Andorra,0
2089,2013,Argentina,1
2090,2013,Australia,4
2091,2013,Austria,27
2092,2013,Azerbaijan,17
2093,2013,Belarus,0
2094,2013,Belgium,10
2095,2013,Botswana,0
2096,2013,Brazil,3
2097,2013,Brunei Darussalam,0
2098,2013,Bulgaria,0
2099,2013,Cambodia,0
2100,2013,Canada,24
2101,2013,Chile,4
2102,2013,China,20
2103,2013,"China, Hong Kong Special Administrative Region",1
2104,2013,"China, Macao Special Administrative Region",0
2105,2013,Colombia,0
2106,2013,Costa Rica,0
2107,2013,Croatia,0
2108,2013,Cyprus,0
2109,2013,Czechia,14
2110,2013,Denmark,0
2111,2013,Ecuador,0
2112,2013,El Salvador,0
2113,2013,Estonia,0
2114,2013,Finland,4
2115,2013,France,46
2116,2013,Georgia,4
2117,2013,Germany,30
2118,2013,Greece,0
2119,2013,Guam,0
2120,2013,Guatemala,0
2121,2013,Honduras,0
2122,2013,Hungary,1
2123,2013,Iceland,0
2124,2013,India,2
2125,2013,Indonesia,3
2126,2013,Iran (Islamic Republic of),3
2127,2013,Iraq,0
2128,2013,Ireland,0
2129,2013,Israel,4
2130,2013,Italy,23
2131,2013,Japan,29
2132,2013,Jordan,0
2133,2013,Kazakhstan,5
2134,2013,Kuwait,0
2135,2013,Latvia,1
2136,2013,Lebanon,0
2137,2013,Lithuania,8
2138,2013,Luxembourg,0
2139,2013,Malaysia,3
2140,2013,Mauritius,0
2141,2013,Mexico,7
2142,2013,Mongolia,0
2143,2013,Nepal,0
2144,2013,Netherlands,12
2145,2013,New Zealand,0
2146,2013,Nigeria,0
2147,2013,Norway,5
2148,2013,Pakistan,1
2149,2013,Peru,1
2150,2013,Philippines,0
2151,2013,Poland,15
2152,2013,Portugal,1
2153,2013,Puerto Rico,0
2154,2013,Republic of Korea,28
2155,2013,Romania,0
2156,2013,Russia,73
2157,2013,Saudi Arabia,0
2158,2013,Serbia,2
2159,2013,Singapore,0
2160,2013,Slovakia,3
2161,2013,Slovenia,19
2162,2013,South Africa,0
2163,2013,Spain,9
2164,2013,Sweden,8
2165,2013,Switzerland,19
2166,2013,Taiwan,0
2167,2013,Thailand,2
2168,2013,The former Yugoslav Republic of Macedonia,1
2169,2013,Turkey,0
2170,2013,Ukraine,22
2171,2013,United Kingdom,17
2172,2013,United States of America,29
2173,2013,Uzbekistan,0
2174,2013,Venezuela (Bolivarian Republic of),3
2175,2014,Andorra,0
2176,2014,Argentina,0
2177,2014,Australia,5
2178,2014,Austria,32
2179,2014,Azerbaijan,10
2180,2014,Belarus,0
2181,2014,Belgium,8
2182,2014,Botswana,0
2183,2014,Brazil,0
2184,2014,Brunei Darussalam,0
2185,2014,Bulgaria,1
2186,2014,Cambodia,0
2187,2014,Canada,30
2188,2014,Chile,0
2189,2014,China,14
2190,2014,"China, Hong Kong Special Administrative Region",5
2191,2014,"China, Macao Special Administrative Region",0
2192,2014,Colombia,0
2193,2014,Costa Rica,0
2194,2014,Croatia,0
2195,2014,Cyprus,0
2196,2014,Czechia,17
2197,2014,Denmark,2
2198,2014,Ecuador,8
2199,2014,El Salvador,0
2200,2014,Estonia,0
2201,2014,Finland,0
2202,2014,France,46
2203,2014,Georgia,10
2204,2014,Germany,19
2205,2014,Greece,0
2206,2014,Guam,0
2207,2014,Guatemala,0
2208,2014,Honduras,0
2209,2014,Hungary,0
2210,2014,Iceland,0
2211,2014,India,0
2212,2014,Indonesia,8
2213,2014,Iran (Islamic Republic of),12
2214,2014,Iraq,0
2215,2014,Ireland,4
2216,2014,Israel,6
2217,2014,Italy,29
2218,2014,Japan,41
2219,2014,Jordan,0
2220,2014,Kazakhstan,3
2221,2014,Kuwait,0
2222,2014,Latvia,2
2223,2014,Lebanon,0
2224,2014,Lithuania,3
2225,2014,Luxembourg,0
2226,2014,Malaysia,0
2227,2014,Mauritius,0
2228,2014,Mexico,5
2229,2014,Mongolia,0
2230,2014,Nepal,2
2231,2014,Netherlands,7
2232,2014,New Zealand,0
2233,2014,Nigeria,0
2234,2014,Norway,6
2235,2014,Pakistan,0
2236,2014,Peru,0
2237,2014,Philippines,0
2238,2014,Poland,24
2239,2014,Portugal,1
2240,2014,Puerto Rico,0
2241,2014,Republic of Korea,32
2242,2014,Romania,5
2243,2014,Russia,48
2244,2014,Saudi Arabia,0
2245,2014,Serbia,2
2246,2014,Singapore,0
2247,2014,Slovakia,5
2248,2014,Slovenia,16
2249,2014,South Africa,0
2250,2014,Spain,11
2251,2014,Sweden,9
2252,2014,Switzerland,22
2253,2014,Taiwan,1
2254,2014,Thailand,9
2255,2014,The former Yugoslav Republic of Macedonia,0
2256,2014,Turkey,5
2257,2014,Ukraine,9
2258,2014,United Kingdom,18
2259,2014,United States of America,36
2260,2014,Uzbekistan,0
2261,2014,Venezuela (Bolivarian Republic of),0
2262,2015,Andorra,0
2263,2015,Argentina,5
2264,2015,Australia,11
2265,2015,Austria,30
2266,2015,Azerbaijan,2
2267,2015,Belarus,0
2268,2015,Belgium,17
2269,2015,Botswana,0
2270,2015,Brazil,2
2271,2015,Brunei Darussalam,0
2272,2015,Bulgaria,3
2273,2015,Cambodia,0
2274,2015,Canada,52
2275,2015,Chile,1
2276,2015,China,15
2277,2015,"China, Hong Kong Special Administrative Region",5
2278,2015,"China, Macao Special Administrative Region",0
2279,2015,Colombia,1
2280,2015,Costa Rica,0
2281,2015,Croatia,3
2282,2015,Cyprus,2
2283,2015,Czechia,19
2284,2015,Denmark,3
2285,2015,Ecuador,4
2286,2015,El Salvador,0
2287,2015,Estonia,0
2288,2015,Finland,0
2289,2015,France,40
2290,2015,Georgia,0
2291,2015,Germany,36
2292,2015,Greece,0
2293,2015,Guam,0
2294,2015,Guatemala,2
2295,2015,Honduras,0
2296,2015,Hungary,2
2297,2015,Iceland,0
2298,2015,India,0
2299,2015,Indonesia,0
2300,2015,Iran (Islamic Republic of),11
2301,2015,Iraq,0
2302,2015,Ireland,1
2303,2015,Israel,7
2304,2015,Italy,29
2305,2015,Japan,34
2306,2015,Jordan,0
2307,2015,Kazakhstan,7
2308,2015,Kuwait,0
2309,2015,Latvia,2
2310,2015,Lebanon,0
2311,2015,Lithuania,4
2312,2015,Luxembourg,1
2313,2015,Malaysia,0
2314,2015,Mauritius,0
2315,2015,Mexico,7
2316,2015,Mongolia,0
2317,2015,Nepal,0
2318,2015,Netherlands,9
2319,2015,New Zealand,0
2320,2015,Nigeria,0
2321,2015,Norway,30
2322,2015,Pakistan,0
2323,2015,Peru,0
2324,2015,Philippines,0
2325,2015,Poland,21
2326,2015,Portugal,0
2327,2015,Puerto Rico,0
2328,2015,Republic of Korea,18
2329,2015,Romania,1
2330,2015,Russia,38
2331,2015,Saudi Arabia,0
2332,2015,Serbia,1
2333,2015,Singapore,0
2334,2015,Slovakia,2
2335,2015,Slovenia,18
2336,2015,South Africa,2
2337,2015,Spain,13
2338,2015,Sweden,8
2339,2015,Switzerland,22
2340,2015,Taiwan,1
2341,2015,Thailand,1
2342,2015,The former Yugoslav Republic of Macedonia,0
2343,2015,Turkey,5
2344,2015,Ukraine,12
2345,2015,United Kingdom,16
2346,2015,United States of America,41
2347,2015,Uzbekistan,0
2348,2015,Venezuela (Bolivarian Republic of),0
2349,2016,Andorra,0
2350,2016,Argentina,0
2351,2016,Australia,9
2352,2016,Austria,35
2353,2016,Azerbaijan,0
2354,2016,Belarus,0
2355,2016,Belgium,12
2356,2016,Botswana,1
2357,2016,Brazil,1
2358,2016,Brunei Darussalam,1
2359,2016,Bulgaria,7
2360,2016,Cambodia,0
2361,2016,Canada,28
2362,2016,Chile,1
2363,2016,China,26
2364,2016,"China, Hong Kong Special Administrative Region",7
2365,2016,"China, Macao Special Administrative Region",1
2366,2016,Colombia,0
2367,2016,Costa Rica,0
2368,2016,Croatia,5
2369,2016,Cyprus,1
2370,2016,Czechia,20
2371,2016,Denmark,6
2372,2016,Ecuador,2
2373,2016,El Salvador,0
2374,2016,Estonia,0
2375,2016,Finland,3
2376,2016,France,45
2377,2016,Georgia,0
2378,2016,Germany,32
2379,2016,Greece,1
2380,2016,Guam,0
2381,2016,Guatemala,4
2382,2016,Honduras,0
2383,2016,Hungary,1
2384,2016,Iceland,0
2385,2016,India,17
2386,2016,Indonesia,5
2387,2016,Iran (Islamic Republic of),17
2388,2016,Iraq,0
2389,2016,Ireland,2
2390,2016,Israel,9
2391,2016,Italy,50
2392,2016,Japan,57
2393,2016,Jordan,0
2394,2016,Kazakhstan,1
2395,2016,Kuwait,0
2396,2016,Latvia,2
2397,2016,Lebanon,0
2398,2016,Lithuania,5
2399,2016,Luxembourg,0
2400,2016,Malaysia,0
2401,2016,Mauritius,0
2402,2016,Mexico,0
2403,2016,Mongolia,2
2404,2016,Nepal,4
2405,2016,Netherlands,8
2406,2016,New Zealand,0
2407,2016,Nigeria,0
2408,2016,Norway,8
2409,2016,Pakistan,2
2410,2016,Peru,0
2411,2016,Philippines,0
2412,2016,Poland,21
2413,2016,Portugal,4
2414,2016,Puerto Rico,0
2415,2016,Republic of Korea,13
2416,2016,Romania,8
2417,2016,Russia,34
2418,2016,Saudi Arabia,0
2419,2016,Serbia,1
2420,2016,Singapore,0
2421,2016,Slovakia,3
2422,2016,Slovenia,20
2423,2016,South Africa,1
2424,2016,Spain,13
2425,2016,Sweden,8
2426,2016,Switzerland,24
2427,2016,Taiwan,3
2428,2016,Thailand,0
2429,2016,The former Yugoslav Republic of Macedonia,1
2430,2016,Turkey,5
2431,2016,Ukraine,13
2432,2016,United Kingdom,14
2433,2016,United States of America,50
2434,2016,Uzbekistan,0
2435,2016,Venezuela (Bolivarian Republic of),0
2436,2017,Andorra,0
2437,2017,Argentina,5
2438,2017,Australia,12
2439,2017,Austria,28
2440,2017,Azerbaijan,0
2441,2017,Belarus,0
2442,2017,Belgium,14
2443,2017,Botswana,0
2444,2017,Brazil,4
2445,2017,Brunei Darussalam,0
2446,2017,Bulgaria,5
2447,2017,Cambodia,0
2448,2017,Canada,31
2449,2017,Chile,3
2450,2017,China,24
2451,2017,"China, Hong Kong Special Administrative Region",9
2452,2017,"China, Macao Special Administrative Region",2
2453,2017,Colombia,0
2454,2017,Costa Rica,0
2455,2017,Croatia,5
2456,2017,Cyprus,2
2457,2017,Czechia,20
2458,2017,Denmark,8
2459,2017,Ecuador,11
2460,2017,El Salvador,0
2461,2017,Estonia,0
2462,2017,Finland,3
2463,2017,France,45
2464,2017,Georgia,0
2465,2017,Germany,36
2466,2017,Greece,2
2467,2017,Guam,0
2468,2017,Guatemala,0
2469,2017,Honduras,0
2470,2017,Hungary,4
2471,2017,Iceland,0
2472,2017,India,16
2473,2017,Indonesia,19
2474,2017,Iran (Islamic Republic of),22
2475,2017,Iraq,0
2476,2017,Ireland,1
2477,2017,Israel,11
2478,2017,Italy,44
2479,2017,Japan,50
2480,2017,Jordan,0
2481,2017,Kazakhstan,9
2482,2017,Kuwait,0
2483,2017,Latvia,7
2484,2017,Lebanon,0
2485,2017,Lithuania,4
2486,2017,Luxembourg,1
2487,2017,Malaysia,0
2488,2017,Mauritius,0
2489,2017,Mexico,0
2490,2017,Mongolia,0
2491,2017,Nepal,5
2492,2017,Netherlands,1
2493,2017,New Zealand,0
2494,2017,Nigeria,0
2495,2017,Norway,12
2496,2017,Pakistan,0
2497,2017,Peru,0
2498,2017,Philippines,0
2499,2017,Poland,19
2500,2017,Portugal,5
2501,2017,Puerto Rico,0
2502,2017,Republic of Korea,22
2503,2017,Romania,3
2504,2017,Russia,47
2505,2017,Saudi Arabia,0
2506,2017,Serbia,1
2507,2017,Singapore,0
2508,2017,Slovakia,3
2509,2017,Slovenia,22
2510,2017,South Africa,5
2511,2017,Spain,12
2512,2017,Sweden,10
2513,2017,Switzerland,24
2514,2017,Taiwan,3
2515,2017,Thailand,9
2516,2017,The former Yugoslav Republic of Macedonia,1
2517,2017,Turkey,7
2518,2017,Ukraine,19
2519,2017,United Kingdom,29
2520,2017,United States of America,69
2521,2017,Uzbekistan,0
2522,2017,Venezuela (Bolivarian Republic of),0
2523,2018,Andorra,0
2524,2018,Argentina,2
2525,2018,Australia,16
2526,2018,Austria,32
2527,2018,Azerbaijan,0
2528,2018,Belarus,7
2529,2018,Belgium,15
2530,2018,Botswana,0
2531,2018,Brazil,8
2532,2018,Brunei Darussalam,0
2533,2018,Bulgaria,3
2534,2018,Cambodia,0
2535,2018,Canada,30
2536,2018,Chile,6
2537,2018,China,27
2538,2018,"China, Hong Kong Special Administrative Region",9
2539,2018,"China, Macao Special Administrative Region",1
2540,2018,Colombia,0
2541,2018,Costa Rica,0
2542,2018,Croatia,1
2543,2018,Cyprus,0
2544,2018,Czechia,21
2545,2018,Denmark,4
2546,2018,Ecuador,5
2547,2018,El Salvador,0
2548,2018,Estonia,2
2549,2018,Finland,0
2550,2018,France,48
2551,2018,Georgia,0
2552,2018,Germany,30
2553,2018,Greece,0
2554,2018,Guam,0
2555,2018,Guatemala,0
2556,2018,Honduras,0
2557,2018,Hungary,2
2558,2018,Iceland,0
2559,2018,India,0
2560,2018,Indonesia,16
2561,2018,Iran (Islamic Republic of),17
2562,2018,Iraq,0
2563,2018,Ireland,2
2564,2018,Israel,12
2565,2018,Italy,41
2566,2018,Japan,50
2567,2018,Jordan,0
2568,2018,Kazakhstan,10
2569,2018,Kuwait,0
2570,2018,Latvia,9
2571,2018,Lebanon,0
2572,2018,Lithuania,2
2573,2018,Luxembourg,2
2574,2018,Malaysia,0
2575,2018,Mauritius,0
2576,2018,Mexico,0
2577,2018,Mongolia,0
2578,2018,Nepal,0
2579,2018,Netherlands,9
2580,2018,New Zealand,6
2581,2018,Nigeria,0
2582,2018,Norway,5
2583,2018,Pakistan,0
2584,2018,Peru,1
2585,2018,Philippines,0
2586,2018,Poland,16
2587,2018,Portugal,3
2588,2018,Puerto Rico,1
2589,2018,Republic of Korea,17
2590,2018,Romania,0
2591,2018,Russia,80
2592,2018,Saudi Arabia,0
2593,2018,Serbia,1
2594,2018,Singapore,13
2595,2018,Slovakia,6
2596,2018,Slovenia,21
2597,2018,South Africa,1
2598,2018,Spain,17
2599,2018,Sweden,10
2600,2018,Switzerland,22
2601,2018,Taiwan,5
2602,2018,Thailand,4
2603,2018,The former Yugoslav Republic of Macedonia,0
2604,2018,Turkey,11
2605,2018,Ukraine,19
2606,2018,United Kingdom,23
2607,2018,United States of America,55
2608,2018,Uzbekistan,0
2609,2018,Venezuela (Bolivarian Republic of),0
2610,2019,Andorra,0
2611,2019,Argentina,2
2612,2019,Australia,14
2613,2019,Austria,31
2614,2019,Azerbaijan,0
2615,2019,Belarus,10
2616,2019,Belgium,17
2617,2019,Botswana,0
2618,2019,Brazil,3
2619,2019,Brunei Darussalam,0
2620,2019,Bulgaria,1
2621,2019,Cambodia,0
2622,2019,Canada,17
2623,2019,Chile,7
2624,2019,China,27
2625,2019,"China, Hong Kong Special Administrative Region",9
2626,2019,"China, Macao Special Administrative Region",1
2627,2019,Colombia,0
2628,2019,Costa Rica,0
2629,2019,Croatia,0
2630,2019,Cyprus,0
2631,2019,Czechia,18
2632,2019,Denmark,4
2633,2019,Ecuador,4
2634,2019,El Salvador,0
2635,2019,Estonia,4
2636,2019,Finland,4
2637,2019,France,39
2638,2019,Georgia,3
2639,2019,Germany,25
2640,2019,Greece,5
2641,2019,Guam,0
2642,2019,Guatemala,3
2643,2019,Honduras,0
2644,2019,Hungary,3
2645,2019,Iceland,0
2646,2019,India,4
2647,2019,Indonesia,12
2648,2019,Iran (Islamic Republic of),14
2649,2019,Iraq,0
2650,2019,Ireland,0
2651,2019,Israel,11
2652,2019,Italy,19
2653,2019,Japan,38
2654,2019,Jordan,0
2655,2019,Kazakhstan,7
2656,2019,Kuwait,0
2657,2019,Latvia,0
2658,2019,Lebanon,0
2659,2019,Lithuania,2
2660,2019,Luxembourg,0
2661,2019,Malaysia,2
2662,2019,Mauritius,0
2663,2019,Mexico,5
2664,2019,Mongolia,0
2665,2019,Nepal,0
2666,2019,Netherlands,13
2667,2019,New Zealand,5
2668,2019,Nigeria,0
2669,2019,Norway,3
2670,2019,Pakistan,0
2671,2019,Peru,5
2672,2019,Philippines,0
2673,2019,Poland,6
2674,2019,Portugal,3
2675,2019,Puerto Rico,0
2676,2019,Republic of Korea,12
2677,2019,Romania,2
2678,2019,Russia,45
2679,2019,Saudi Arabia,0
2680,2019,Serbia,0
2681,2019,Singapore,1
2682,2019,Slovakia,6
2683,2019,Slovenia,22
2684,2019,South Africa,3
2685,2019,Spain,13
2686,2019,Sweden,7
2687,2019,Switzerland,22
2688,2019,Taiwan,4
2689,2019,Thailand,5
2690,2019,The former Yugoslav Republic of Macedonia,0
2691,2019,Turkey,0
2692,2019,Ukraine,10
2693,2019,United Kingdom,18
2694,2019,United States of America,28
2695,2019,Uzbekistan,0
2696,2019,Venezuela (Bolivarian Republic of),0
2697,2020,Andorra,0
2698,2020,Argentina,0
2699,2020,Australia,0
2700,2020,Austria,9
2701,2020,Azerbaijan,0
2702,2020,Belarus,0
2703,2020,Belgium,7
2704,2020,Botswana,0
2705,2020,Brazil,1
2706,2020,Brunei Darussalam,0
2707,2020,Bulgaria,0
2708,2020,Cambodia,0
2709,2020,Canada,0
2710,2020,Chile,0
2711,2020,China,0
2712,2020,"China, Hong Kong Special Administrative Region",0
2713,2020,"China, Macao Special Administrative Region",0
2714,2020,Colombia,0
2715,2020,Costa Rica,0
2716,2020,Croatia,0
2717,2020,Cyprus,0
2718,2020,Czechia,10
2719,2020,Denmark,0
2720,2020,Ecuador,0
2721,2020,El Salvador,0
2722,2020,Estonia,0
2723,2020,Finland,0
2724,2020,France,20
2725,2020,Georgia,0
2726,2020,Germany,11
2727,2020,Greece,0
2728,2020,Guam,0
2729,2020,Guatemala,0
2730,2020,Honduras,0
2731,2020,Hungary,0
2732,2020,Iceland,0
2733,2020,India,0
2734,2020,Indonesia,0
2735,2020,Iran (Islamic Republic of),0
2736,2020,Iraq,0
2737,2020,Ireland,0
2738,2020,Israel,0
2739,2020,Italy,10
2740,2020,Japan,0
2741,2020,Jordan,0
2742,2020,Kazakhstan,1
2743,2020,Kuwait,0
2744,2020,Latvia,0
2745,2020,Lebanon,0
2746,2020,Lithuania,0
2747,2020,Luxembourg,0
2748,2020,Malaysia,0
2749,2020,Mauritius,0
2750,2020,Mexico,0
2751,2020,Mongolia,0
2752,2020,Nepal,0
2753,2020,Netherlands,0
2754,2020,New Zealand,0
2755,2020,Nigeria,0
2756,2020,Norway,0
2757,2020,Pakistan,0
2758,2020,Peru,0
2759,2020,Philippines,0
2760,2020,Poland,0
2761,2020,Portugal,0
2762,2020,Puerto Rico,0
2763,2020,Republic of Korea,0
2764,2020,Romania,0
2765,2020,Russia,0
2766,2020,Saudi Arabia,0
2767,2020,Serbia,1
2768,2020,Singapore,0
2769,2020,Slovakia,0
2770,2020,Slovenia,11
2771,2020,South Africa,0
2772,2020,Spain,6
2773,2020,Sweden,0
2774,2020,Switzerland,0
2775,2020,Taiwan,0
2776,2020,Thailand,0
2777,2020,The former Yugoslav Republic of Macedonia,0
2778,2020,Turkey,0
2779,2020,Ukraine,0
2780,2020,United Kingdom,0
2781,2020,United States of America,0
2782,2020,Uzbekistan,0
2783,2020,Venezuela (Bolivarian Republic of),0
2784,2021,Andorra,0
2785,2021,Argentina,1
2786,2021,Australia,2
2787,2021,Austria,32
2788,2021,Azerbaijan,0
2789,2021,Belarus,0
2790,2021,Belgium,9
2791,2021,Botswana,0
2792,2021,Brazil,2
2793,2021,Brunei Darussalam,0
2794,2021,Bulgaria,3
2795,2021,Cambodia,0
2796,2021,Canada,7
2797,2021,Chile,3
2798,2021,China,0
2799,2021,"China, Hong Kong Special Administrative Region",0
2800,2021,"China, Macao Special Administrative Region",0
2801,2021,Colombia,0
2802,2021,Costa Rica,0
2803,2021,Croatia,1
2804,2021,Cyprus,0
2805,2021,Czechia,17
2806,2021,Denmark,6
2807,2021,Ecuador,4
2808,2021,El Salvador,0
2809,2021,Estonia,0
2810,2021,Finland,5
2811,2021,France,36
2812,2021,Georgia,0
2813,2021,Germany,28
2814,2021,Greece,7
2815,2021,Guam,0
2816,2021,Guatemala,0
2817,2021,Honduras,0
2818,2021,Hungary,7
2819,2021,Iceland,0
2820,2021,India,0
2821,2021,Indonesia,11
2822,2021,Iran (Islamic Republic of),4
2823,2021,Iraq,0
2824,2021,Ireland,0
2825,2021,Israel,18
2826,2021,Italy,28
2827,2021,Japan,30
2828,2021,Jordan,0
2829,2021,Kazakhstan,6
2830,2021,Kuwait,0
2831,2021,Latvia,7
2832,2021,Lebanon,0
2833,2021,Lithuania,7
2834,2021,Luxembourg,1
2835,2021,Malaysia,0
2836,2021,Mauritius,1
2837,2021,Mexico,0
2838,2021,Mongolia,0
2839,2021,Nepal,0
2840,2021,Netherlands,10
2841,2021,New Zealand,0
2842,2021,Nigeria,0
2843,2021,Norway,9
2844,2021,Pakistan,0
2845,2021,Peru,0
2846,2021,Philippines,0
2847,2021,Poland,9
2848,2021,Portugal,0
2849,2021,Puerto Rico,1
2850,2021,Republic of Korea,3
2851,2021,Romania,4
2852,2021,Russia,30
2853,2021,Saudi Arabia,0
2854,2021,Serbia,2
2855,2021,Singapore,0
2856,2021,Slovakia,6
2857,2021,Slovenia,24
2858,2021,South Africa,3
2859,2021,Spain,14
2860,2021,Sweden,9
2861,2021,Switzerland,18
2862,2021,Taiwan,0
2863,2021,Thailand,0
2864,2021,The former Yugoslav Republic of Macedonia,0
2865,2021,Turkey,0
2866,2021,Ukraine,13
2867,2021,United Kingdom,15
2868,2021,United States of America,43
2869,2021,Uzbekistan,0
2870,2021,Venezuela (Bolivarian Republic of),0
2871,2022,Andorra,0
2872,2022,Argentina,8
2873,2022,Australia,13
2874,2022,Austria,28
2875,2022,Azerbaijan,0
2876,2022,Belarus,0
2877,2022,Belgium,5
2878,2022,Botswana,0
2879,2022,Brazil,7
2880,2022,Brunei Darussalam,0
2881,2022,Bulgaria,6
2882,2022,Cambodia,0
2883,2022,Canada,24
2884,2022,Chile,7
2885,2022,China,22
2886,2022,"China, Hong Kong Special Administrative Region",9
2887,2022,"China, Macao Special Administrative Region",0
2888,2022,Colombia,0
2889,2022,Costa Rica,0
2890,2022,Croatia,2
2891,2022,Cyprus,0
2892,2022,Czechia,10
2893,2022,Denmark,4
2894,2022,Ecuador,5
2895,2022,El Salvador,0
2896,2022,Estonia,0
2897,2022,Finland,8
2898,2022,France,42
2899,2022,Georgia,0
2900,2022,Germany,28
2901,2022,Greece,6
2902,2022,Guam,0
2903,2022,Guatemala,0
2904,2022,Honduras,0
2905,2022,Hungary,3
2906,2022,Iceland,0
2907,2022,India,5
2908,2022,Indonesia,42
2909,2022,Iran (Islamic Republic of),10
2910,2022,Iraq,0
2911,2022,Ireland,4
2912,2022,Israel,15
2913,2022,Italy,29
2914,2022,Japan,45
2915,2022,Jordan,0
2916,2022,Kazakhstan,11
2917,2022,Kuwait,0
2918,2022,Latvia,1
2919,2022,Lebanon,0
2920,2022,Lithuania,4
2921,2022,Luxembourg,1
2922,2022,Malaysia,0
2923,2022,Mauritius,3
2924,2022,Mexico,9
2925,2022,Mongolia,1
2926,2022,Nepal,0
2927,2022,Netherlands,7
2928,2022,New Zealand,9
2929,2022,Nigeria,0
2930,2022,Norway,9
2931,2022,Pakistan,0
2932,2022,Peru,1
2933,2022,Philippines,0
2934,2022,Poland,12
2935,2022,Portugal,0
2936,2022,Puerto Rico,1
2937,2022,Republic of Korea,40
2938,2022,Romania,0
2939,2022,Russia,0
2940,2022,Saudi Arabia,0
2941,2022,Serbia,3
2942,2022,Singapore,5
2943,2022,Slovakia,3
2944,2022,Slovenia,20
2945,2022,South Africa,7
2946,2022,Spain,13
2947,2022,Sweden,4
2948,2022,Switzerland,22
2949,2022,Taiwan,3
2950,2022,Thailand,1
2951,2022,The former Yugoslav Republic of Macedonia,0
2952,2022,Turkey,0
2953,2022,Ukraine,15
2954,2022,United Kingdom,27
2955,2022,United States of America,49
2956,2022,Uzbekistan,0
2957,2022,Venezuela (Bolivarian Republic of),0
2958,2023,Andorra,0
2959,2023,Argentina,7
2960,2023,Australia,15
2961,2023,Austria,30
2962,2023,Azerbaijan,0
2963,2023,Belarus,0
2964,2023,Belgium,8
2965,2023,Botswana,0
2966,2023,Brazil,10
2967,2023,Brunei Darussalam,0
2968,2023,Bulgaria,3
2969,2023,Cambodia,2
2970,2023,Canada,18
2971,2023,Chile,12
2972,2023,China,34
2973,2023,"China, Hong Kong Special Administrative Region",7
2974,2023,"China, Macao Special Administrative Region",1
2975,2023,Colombia,0
2976,2023,Costa Rica,0
2977,2023,Croatia,1
2978,2023,Cyprus,0
2979,2023,Czechia,14
2980,2023,Denmark,2
2981,2023,Ecuador,6
2982,2023,El Salvador,2
2983,2023,Estonia,0
2984,2023,Finland,6
2985,2023,France,46
2986,2023,Georgia,2
2987,2023,Germany,27
2988,2023,Greece,6
2989,2023,Guam,0
2990,2023,Guatemala,0
2991,2023,Honduras,2
2992,2023,Hungary,1
2993,2023,Iceland,3
2994,2023,India,11
2995,2023,Indonesia,25
2996,2023,Iran (Islamic Republic of),10
2997,2023,Iraq,0
2998,2023,Ireland,3
2999,2023,Israel,12
3000,2023,Italy,35
3001,2023,Japan,48
3002,2023,Jordan,0
3003,2023,Kazakhstan,13
3004,2023,Kuwait,0
3005,2023,Latvia,3
3006,2023,Lebanon,0
3007,2023,Lithuania,2
3008,2023,Luxembourg,1
3009,2023,Malaysia,1
3010,2023,Mauritius,0
3011,2023,Mexico,12
3012,2023,Mongolia,0
3013,2023,Nepal,0
3014,2023,Netherlands,3
3015,2023,New Zealand,7
3016,2023,Nigeria,0
3017,2023,Norway,6
3018,2023,Pakistan,3
3019,2023,Peru,2
3020,2023,Philippines,3
3021,2023,Poland,9
3022,2023,Portugal,2
3023,2023,Puerto Rico,2
3024,2023,Republic of Korea,37
3025,2023,Romania,1
3026,2023,Russia,0
3027,2023,Saudi Arabia,0
3028,2023,Serbia,2
3029,2023,Singapore,4
3030,2023,Slovakia,4
3031,2023,Slovenia,22
3032,2023,South Africa,7
3033,2023,Spain,11
3034,2023,Sweden,2
3035,2023,Switzerland,18
3036,2023,Taiwan,3
3037,2023,Thailand,3
3038,2023,The former Yugoslav Republic of Macedonia,4
3039,2023,Turkey,1
3040,2023,Ukraine,7
3041,2023,United Kingdom,18
3042,2023,United States of America,47
3043,2023,Uzbekistan,0
3044,2023,Venezuela (Bolivarian Republic of),4
3045,2024,Andorra,0
3046,2024,Argentina,1
3047,2024,Australia,10
3048,2024,Austria,32
3049,2024,Azerbaijan,0
3050,2024,Belarus,0
3051,2024,Belgium,9
3052,2024,Botswana,0
3053,2024,Brazil,8
3054,2024,Brunei Darussalam,0
3055,2024,Bulgaria,4
3056,2024,Cambodia,0
3057,2024,Canada,16
3058,2024,Chile,9
3059,2024,China,44
3060,2024,"China, Hong Kong Special Administrative Region",8
3061,2024,"China, Macao Special Administrative Region",5
3062,2024,Colombia,0
